date,state_name,vegetable_name,wholesale_price,retail_price,shoping_mall_price,unit,image
2024-05-04,TamilNadu,Brinjal,23,26 - 29,28 - 38,1kg,https://vegetablemarketprice.com/resource/images/vegetables/brinjal-64.png
2024-05-04,TamilNadu,Brinjal,23,26 - 29,28 - 38,1kg,https://vegetablemarketprice.com/resource/images/vegetables/brinjalbig-64.png
2024-05-04,TamilNadu,Elephant Yam,25,29 - 32,30 - 41,1kg,https://vegetablemarketprice.com/resource/images/vegetables/elephantyam-64.png
2024-05-04,TamilNadu,Fenugreek Leaves,11,13 - 14,13 - 18,1kg,https://vegetablemarketprice.com/resource/images/vegetables/fenugreekleaves-64.png
2024-05-04,TamilNadu,French Beans,52,60 - 66,62 - 86,1kg,https://vegetablemarketprice.com/resource/images/vegetables/frenchbeans-64.png
2024-05-04,TamilNadu,Garlic,175,201 - 222,210 - 289,1kg,https://vegetablemarketprice.com/resource/images/vegetables/garlic-64.png
2024-05-04,TamilNadu,Ginger,106,122 - 135,127 - 175,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ginger-64.png
2024-05-04,TamilNadu,Onion Green,43,49 - 55,52 - 71,1kg,https://vegetablemarketprice.com/resource/images/vegetables/oniongreen-64.png
2024-05-04,TamilNadu,Green Peas,41,47 - 52,49 - 68,1kg,https://vegetablemarketprice.com/resource/images/vegetables/greenpeas-64.png
2024-05-04,TamilNadu,Ivy Gourd,25,29 - 32,30 - 41,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ivygourd-64.png
2024-05-04,TamilNadu,Lemon,60,69 - 76,72 - 99,1kg,https://vegetablemarketprice.com/resource/images/vegetables/lemon-64.png
2024-05-04,TamilNadu,Mango Raw,24,28 - 30,29 - 40,1kg,https://vegetablemarketprice.com/resource/images/vegetables/mangoraw-64.png
2024-05-04,TamilNadu,Mint Leaves,5,6 - 6,6 - 8,1kg,https://vegetablemarketprice.com/resource/images/vegetables/mintleaves-64.png
2024-05-04,TamilNadu,Mushroom,95,109 - 121,114 - 157,1kg,https://vegetablemarketprice.com/resource/images/vegetables/mushroom-64.png
2024-05-04,TamilNadu,Mustard Leaves,16,18 - 20,19 - 26,1kg,https://vegetablemarketprice.com/resource/images/vegetables/mustardleaves-64.png
2024-05-04,TamilNadu,Ladies Finger,36,41 - 46,43 - 59,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ladiesfinger-64.png
2024-05-04,TamilNadu,Pumpkin,18,21 - 23,22 - 30,1kg,https://vegetablemarketprice.com/resource/images/vegetables/pumpkin-64.png
2024-05-04,TamilNadu,Radish,24,28 - 30,29 - 40,1kg,https://vegetablemarketprice.com/resource/images/vegetables/radish-64.png
2024-05-04,TamilNadu,Ridge Gourd,28,32 - 36,34 - 46,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ridgegourd-64.png
2024-05-04,TamilNadu,Shallot,32,37 - 41,38 - 53,1kg,https://vegetablemarketprice.com/resource/images/vegetables/shallot-64.png
2024-05-04,TamilNadu,Snake Gourd,22,25 - 28,26 - 36,1kg,https://vegetablemarketprice.com/resource/images/vegetables/snakegourd-64.png
2024-05-04,TamilNadu,Sorrel Leaves,15,17 - 19,18 - 25,1kg,https://vegetablemarketprice.com/resource/images/vegetables/sorrelleaves-64.png
2024-05-04,TamilNadu,Spinach,15,17 - 19,18 - 25,1kg,https://vegetablemarketprice.com/resource/images/vegetables/spinach-64.png
2024-05-04,TamilNadu,Sweet Potato,40,46 - 51,48 - 66,1kg,https://vegetablemarketprice.com/resource/images/vegetables/sweetpotato-64.png
2024-05-05,TamilNadu,Onion Big,24,28 - 30,29 - 40,1kg,https://vegetablemarketprice.com/resource/images/vegetables/onionbig-64.png
2024-05-05,TamilNadu,Onion Small,36,41 - 46,43 - 59,1kg,https://vegetablemarketprice.com/resource/images/vegetables/onionsmall-64.png
2024-05-05,TamilNadu,Tomato,27,31 - 34,32 - 45,1kg,https://vegetablemarketprice.com/resource/images/vegetables/tomato-64.png
2024-05-05,TamilNadu,Green Chilli,44,51 - 56,53 - 73,1kg,https://vegetablemarketprice.com/resource/images/vegetables/greenchili-64.png
2024-05-05,TamilNadu,Beetroot,38,44 - 48,46 - 63,1kg,https://vegetablemarketprice.com/resource/images/vegetables/beetroot-64.png
2024-05-05,TamilNadu,Potato,29,33 - 37,35 - 48,1kg,https://vegetablemarketprice.com/resource/images/vegetables/potato-64.png
2024-05-05,TamilNadu,Raw Banana,9,10 - 11,11 - 15,1kg,https://vegetablemarketprice.com/resource/images/vegetables/plantain-64.png
2024-05-05,TamilNadu,Amaranth Leaves,11,13 - 14,13 - 18,1kg,https://vegetablemarketprice.com/resource/images/vegetables/amaranthleaves-64.png
2024-05-05,TamilNadu,Amla,65,75 - 83,78 - 107,1kg,https://vegetablemarketprice.com/resource/images/vegetables/amla-64.png
2024-05-05,TamilNadu,Ash gourd,22,25 - 28,26 - 36,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ashgourd-64.png
2024-05-05,TamilNadu,Baby Corn,63,72 - 80,76 - 104,1kg,https://vegetablemarketprice.com/resource/images/vegetables/babycorn-64.png
2024-05-05,TamilNadu,Banana Flower,14,16 - 18,17 - 23,1kg,https://vegetablemarketprice.com/resource/images/vegetables/bananaflower-64.png
2024-05-05,TamilNadu,Capsicum,47,54 - 60,56 - 78,1kg,https://vegetablemarketprice.com/resource/images/vegetables/capsicum-64.png
2024-05-05,TamilNadu,Bitter Gourd,33,38 - 42,40 - 54,1kg,https://vegetablemarketprice.com/resource/images/vegetables/bittergourd-64.png
2024-05-05,TamilNadu,Bottle Gourd,28,32 - 36,34 - 46,1kg,https://vegetablemarketprice.com/resource/images/vegetables/bottlegourd-64.png
2024-05-05,TamilNadu,Butter Beans,50,58 - 64,60 - 83,1kg,https://vegetablemarketprice.com/resource/images/vegetables/butterbeans-64.png
2024-05-05,TamilNadu,Broad Beans,34,39 - 43,41 - 56,1kg,https://vegetablemarketprice.com/resource/images/vegetables/broadbeans-64.png
2024-05-05,TamilNadu,Cabbage,20,23 - 25,24 - 33,1kg,https://vegetablemarketprice.com/resource/images/vegetables/cabbage-64.png
2024-05-05,TamilNadu,Carrot,45,52 - 57,54 - 74,1kg,https://vegetablemarketprice.com/resource/images/vegetables/carrot-64.png
2024-05-05,TamilNadu,Cauliflower,26,30 - 33,31 - 43,1kg,https://vegetablemarketprice.com/resource/images/vegetables/cauliflower-64.png
2024-05-05,TamilNadu,Cluster beans,43,49 - 55,52 - 71,1kg,https://vegetablemarketprice.com/resource/images/vegetables/clusterbeans-64.png
2024-05-05,TamilNadu,Coconut,33,38 - 42,40 - 54,1kg,https://vegetablemarketprice.com/resource/images/vegetables/coconut-64.png
2024-05-05,TamilNadu,Colocasia Leaves,16,18 - 20,19 - 26,1kg,https://vegetablemarketprice.com/resource/images/vegetables/colocasialeaves-64.png
2024-05-05,TamilNadu,Colocasia,28,32 - 36,34 - 46,1kg,https://vegetablemarketprice.com/resource/images/vegetables/colocasia-64.png
2024-05-05,TamilNadu,Coriander Leaves,6,7 - 8,7 - 10,1kg,https://vegetablemarketprice.com/resource/images/vegetables/corianderleaves-64.png
2024-05-05,TamilNadu,Corn,27,31 - 34,32 - 45,1kg,https://vegetablemarketprice.com/resource/images/vegetables/corn-64.png
2024-05-05,TamilNadu,Cucumber,26,30 - 33,31 - 43,1kg,https://vegetablemarketprice.com/resource/images/vegetables/cucumber-64.png
2024-05-05,TamilNadu,Curry Leaves,27,31 - 34,32 - 45,1kg,https://vegetablemarketprice.com/resource/images/vegetables/curryleaves-64.png
2024-05-05,TamilNadu,Dill Leaves,12,14 - 15,14 - 20,1kg,https://vegetablemarketprice.com/resource/images/vegetables/dillleaves-64.png
2024-05-05,TamilNadu,Drumsticks,50,58 - 64,60 - 83,1kg,https://vegetablemarketprice.com/resource/images/vegetables/drumsticks-64.png
2024-05-05,TamilNadu,Brinjal,27,31 - 34,32 - 45,1kg,https://vegetablemarketprice.com/resource/images/vegetables/brinjal-64.png
2024-05-05,TamilNadu,Brinjal,21,24 - 27,25 - 35,1kg,https://vegetablemarketprice.com/resource/images/vegetables/brinjalbig-64.png
2024-05-05,TamilNadu,Elephant Yam,24,28 - 30,29 - 40,1kg,https://vegetablemarketprice.com/resource/images/vegetables/elephantyam-64.png
2024-05-05,TamilNadu,Fenugreek Leaves,12,14 - 15,14 - 20,1kg,https://vegetablemarketprice.com/resource/images/vegetables/fenugreekleaves-64.png
2024-05-05,TamilNadu,French Beans,48,55 - 61,58 - 79,1kg,https://vegetablemarketprice.com/resource/images/vegetables/frenchbeans-64.png
2024-05-05,TamilNadu,Garlic,164,189 - 208,197 - 271,1kg,https://vegetablemarketprice.com/resource/images/vegetables/garlic-64.png
2024-05-05,TamilNadu,Ginger,103,118 - 131,124 - 170,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ginger-64.png
2024-05-05,TamilNadu,Onion Green,46,53 - 58,55 - 76,1kg,https://vegetablemarketprice.com/resource/images/vegetables/oniongreen-64.png
2024-05-05,TamilNadu,Green Peas,40,46 - 51,48 - 66,1kg,https://vegetablemarketprice.com/resource/images/vegetables/greenpeas-64.png
2024-05-05,TamilNadu,Ivy Gourd,26,30 - 33,31 - 43,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ivygourd-64.png
2024-05-05,TamilNadu,Lemon,63,72 - 80,76 - 104,1kg,https://vegetablemarketprice.com/resource/images/vegetables/lemon-64.png
2024-05-05,TamilNadu,Mango Raw,28,32 - 36,34 - 46,1kg,https://vegetablemarketprice.com/resource/images/vegetables/mangoraw-64.png
2024-05-05,TamilNadu,Mint Leaves,4,5 - 5,5 - 7,1kg,https://vegetablemarketprice.com/resource/images/vegetables/mintleaves-64.png
2024-05-05,TamilNadu,Mushroom,88,101 - 112,106 - 145,1kg,https://vegetablemarketprice.com/resource/images/vegetables/mushroom-64.png
2024-05-05,TamilNadu,Mustard Leaves,13,15 - 17,16 - 21,1kg,https://vegetablemarketprice.com/resource/images/vegetables/mustardleaves-64.png
2024-05-05,TamilNadu,Ladies Finger,40,46 - 51,48 - 66,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ladiesfinger-64.png
2024-05-05,TamilNadu,Pumpkin,21,24 - 27,25 - 35,1kg,https://vegetablemarketprice.com/resource/images/vegetables/pumpkin-64.png
2024-05-05,TamilNadu,Radish,23,26 - 29,28 - 38,1kg,https://vegetablemarketprice.com/resource/images/vegetables/radish-64.png
2024-05-05,TamilNadu,Ridge Gourd,34,39 - 43,41 - 56,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ridgegourd-64.png
2024-05-05,TamilNadu,Shallot,31,36 - 39,37 - 51,1kg,https://vegetablemarketprice.com/resource/images/vegetables/shallot-64.png
2024-05-05,TamilNadu,Snake Gourd,25,29 - 32,30 - 41,1kg,https://vegetablemarketprice.com/resource/images/vegetables/snakegourd-64.png
2024-05-05,TamilNadu,Sorrel Leaves,10,12 - 13,12 - 17,1kg,https://vegetablemarketprice.com/resource/images/vegetables/sorrelleaves-64.png
2024-05-05,TamilNadu,Spinach,12,14 - 15,14 - 20,1kg,https://vegetablemarketprice.com/resource/images/vegetables/spinach-64.png
2024-05-05,TamilNadu,Sweet Potato,36,41 - 46,43 - 59,1kg,https://vegetablemarketprice.com/resource/images/vegetables/sweetpotato-64.png
2024-05-06,TamilNadu,Onion Big,24,28 - 30,29 - 40,1kg,https://vegetablemarketprice.com/resource/images/vegetables/onionbig-64.png
2024-05-06,TamilNadu,Onion Small,36,41 - 46,43 - 59,1kg,https://vegetablemarketprice.com/resource/images/vegetables/onionsmall-64.png
2024-05-06,TamilNadu,Tomato,27,31 - 34,32 - 45,1kg,https://vegetablemarketprice.com/resource/images/vegetables/tomato-64.png
2024-05-06,TamilNadu,Green Chilli,44,51 - 56,53 - 73,1kg,https://vegetablemarketprice.com/resource/images/vegetables/greenchili-64.png
2024-05-06,TamilNadu,Beetroot,38,44 - 48,46 - 63,1kg,https://vegetablemarketprice.com/resource/images/vegetables/beetroot-64.png
2024-05-06,TamilNadu,Potato,29,33 - 37,35 - 48,1kg,https://vegetablemarketprice.com/resource/images/vegetables/potato-64.png
2024-05-06,TamilNadu,Raw Banana,9,10 - 11,11 - 15,1kg,https://vegetablemarketprice.com/resource/images/vegetables/plantain-64.png
2024-05-06,TamilNadu,Amaranth Leaves,11,13 - 14,13 - 18,1kg,https://vegetablemarketprice.com/resource/images/vegetables/amaranthleaves-64.png
2024-05-06,TamilNadu,Amla,65,75 - 83,78 - 107,1kg,https://vegetablemarketprice.com/resource/images/vegetables/amla-64.png
2024-05-06,TamilNadu,Ash gourd,22,25 - 28,26 - 36,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ashgourd-64.png
2024-05-06,TamilNadu,Baby Corn,63,72 - 80,76 - 104,1kg,https://vegetablemarketprice.com/resource/images/vegetables/babycorn-64.png
2024-05-06,TamilNadu,Banana Flower,14,16 - 18,17 - 23,1kg,https://vegetablemarketprice.com/resource/images/vegetables/bananaflower-64.png
2024-05-06,TamilNadu,Capsicum,47,54 - 60,56 - 78,1kg,https://vegetablemarketprice.com/resource/images/vegetables/capsicum-64.png
2024-05-06,TamilNadu,Bitter Gourd,33,38 - 42,40 - 54,1kg,https://vegetablemarketprice.com/resource/images/vegetables/bittergourd-64.png
2024-05-06,TamilNadu,Bottle Gourd,28,32 - 36,34 - 46,1kg,https://vegetablemarketprice.com/resource/images/vegetables/bottlegourd-64.png
2024-05-06,TamilNadu,Butter Beans,50,58 - 64,60 - 83,1kg,https://vegetablemarketprice.com/resource/images/vegetables/butterbeans-64.png
2024-05-06,TamilNadu,Broad Beans,34,39 - 43,41 - 56,1kg,https://vegetablemarketprice.com/resource/images/vegetables/broadbeans-64.png
2024-05-06,TamilNadu,Cabbage,20,23 - 25,24 - 33,1kg,https://vegetablemarketprice.com/resource/images/vegetables/cabbage-64.png
2024-05-06,TamilNadu,Carrot,45,52 - 57,54 - 74,1kg,https://vegetablemarketprice.com/resource/images/vegetables/carrot-64.png
2024-05-06,TamilNadu,Cauliflower,26,30 - 33,31 - 43,1kg,https://vegetablemarketprice.com/resource/images/vegetables/cauliflower-64.png
2024-05-06,TamilNadu,Cluster beans,43,49 - 55,52 - 71,1kg,https://vegetablemarketprice.com/resource/images/vegetables/clusterbeans-64.png
2024-05-06,TamilNadu,Coconut,33,38 - 42,40 - 54,1kg,https://vegetablemarketprice.com/resource/images/vegetables/coconut-64.png
2024-05-06,TamilNadu,Colocasia Leaves,16,18 - 20,19 - 26,1kg,https://vegetablemarketprice.com/resource/images/vegetables/colocasialeaves-64.png
2024-05-06,TamilNadu,Colocasia,28,32 - 36,34 - 46,1kg,https://vegetablemarketprice.com/resource/images/vegetables/colocasia-64.png
2024-05-06,TamilNadu,Coriander Leaves,6,7 - 8,7 - 10,1kg,https://vegetablemarketprice.com/resource/images/vegetables/corianderleaves-64.png
2024-05-06,TamilNadu,Corn,27,31 - 34,32 - 45,1kg,https://vegetablemarketprice.com/resource/images/vegetables/corn-64.png
2024-05-06,TamilNadu,Cucumber,26,30 - 33,31 - 43,1kg,https://vegetablemarketprice.com/resource/images/vegetables/cucumber-64.png
2024-05-06,TamilNadu,Curry Leaves,27,31 - 34,32 - 45,1kg,https://vegetablemarketprice.com/resource/images/vegetables/curryleaves-64.png
2024-05-06,TamilNadu,Dill Leaves,12,14 - 15,14 - 20,1kg,https://vegetablemarketprice.com/resource/images/vegetables/dillleaves-64.png
2024-05-06,TamilNadu,Drumsticks,50,58 - 64,60 - 83,1kg,https://vegetablemarketprice.com/resource/images/vegetables/drumsticks-64.png
2024-05-06,TamilNadu,Brinjal,27,31 - 34,32 - 45,1kg,https://vegetablemarketprice.com/resource/images/vegetables/brinjal-64.png
2024-05-06,TamilNadu,Brinjal,21,24 - 27,25 - 35,1kg,https://vegetablemarketprice.com/resource/images/vegetables/brinjalbig-64.png
2024-05-06,TamilNadu,Elephant Yam,24,28 - 30,29 - 40,1kg,https://vegetablemarketprice.com/resource/images/vegetables/elephantyam-64.png
2024-05-06,TamilNadu,Fenugreek Leaves,12,14 - 15,14 - 20,1kg,https://vegetablemarketprice.com/resource/images/vegetables/fenugreekleaves-64.png
2024-05-06,TamilNadu,French Beans,48,55 - 61,58 - 79,1kg,https://vegetablemarketprice.com/resource/images/vegetables/frenchbeans-64.png
2024-05-06,TamilNadu,Garlic,164,189 - 208,197 - 271,1kg,https://vegetablemarketprice.com/resource/images/vegetables/garlic-64.png
2024-05-06,TamilNadu,Ginger,103,118 - 131,124 - 170,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ginger-64.png
2024-05-06,TamilNadu,Onion Green,46,53 - 58,55 - 76,1kg,https://vegetablemarketprice.com/resource/images/vegetables/oniongreen-64.png
2024-05-06,TamilNadu,Green Peas,40,46 - 51,48 - 66,1kg,https://vegetablemarketprice.com/resource/images/vegetables/greenpeas-64.png
2024-05-06,TamilNadu,Ivy Gourd,26,30 - 33,31 - 43,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ivygourd-64.png
2024-05-06,TamilNadu,Lemon,63,72 - 80,76 - 104,1kg,https://vegetablemarketprice.com/resource/images/vegetables/lemon-64.png
2024-05-06,TamilNadu,Mango Raw,28,32 - 36,34 - 46,1kg,https://vegetablemarketprice.com/resource/images/vegetables/mangoraw-64.png
2024-05-06,TamilNadu,Mint Leaves,4,5 - 5,5 - 7,1kg,https://vegetablemarketprice.com/resource/images/vegetables/mintleaves-64.png
2024-05-06,TamilNadu,Mushroom,88,101 - 112,106 - 145,1kg,https://vegetablemarketprice.com/resource/images/vegetables/mushroom-64.png
2024-05-06,TamilNadu,Mustard Leaves,13,15 - 17,16 - 21,1kg,https://vegetablemarketprice.com/resource/images/vegetables/mustardleaves-64.png
2024-05-06,TamilNadu,Ladies Finger,40,46 - 51,48 - 66,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ladiesfinger-64.png
2024-05-06,TamilNadu,Pumpkin,21,24 - 27,25 - 35,1kg,https://vegetablemarketprice.com/resource/images/vegetables/pumpkin-64.png
2024-05-06,TamilNadu,Radish,23,26 - 29,28 - 38,1kg,https://vegetablemarketprice.com/resource/images/vegetables/radish-64.png
2024-05-06,TamilNadu,Ridge Gourd,34,39 - 43,41 - 56,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ridgegourd-64.png
2024-05-06,TamilNadu,Shallot,31,36 - 39,37 - 51,1kg,https://vegetablemarketprice.com/resource/images/vegetables/shallot-64.png
2024-05-06,TamilNadu,Snake Gourd,25,29 - 32,30 - 41,1kg,https://vegetablemarketprice.com/resource/images/vegetables/snakegourd-64.png
2024-05-06,TamilNadu,Sorrel Leaves,10,12 - 13,12 - 17,1kg,https://vegetablemarketprice.com/resource/images/vegetables/sorrelleaves-64.png
2024-05-06,TamilNadu,Spinach,12,14 - 15,14 - 20,1kg,https://vegetablemarketprice.com/resource/images/vegetables/spinach-64.png
2024-05-06,TamilNadu,Sweet Potato,36,41 - 46,43 - 59,1kg,https://vegetablemarketprice.com/resource/images/vegetables/sweetpotato-64.png
2024-05-07,TamilNadu,Onion Big,26,30 - 33,31 - 43,1kg,https://vegetablemarketprice.com/resource/images/vegetables/onionbig-64.png
2024-05-07,TamilNadu,Onion Small,36,41 - 46,43 - 59,1kg,https://vegetablemarketprice.com/resource/images/vegetables/onionsmall-64.png
2024-05-07,TamilNadu,Tomato,26,30 - 33,31 - 43,1kg,https://vegetablemarketprice.com/resource/images/vegetables/tomato-64.png
2024-05-07,TamilNadu,Green Chilli,41,47 - 52,49 - 68,1kg,https://vegetablemarketprice.com/resource/images/vegetables/greenchili-64.png
2024-05-07,TamilNadu,Beetroot,37,43 - 47,44 - 61,1kg,https://vegetablemarketprice.com/resource/images/vegetables/beetroot-64.png
2024-05-07,TamilNadu,Potato,29,33 - 37,35 - 48,1kg,https://vegetablemarketprice.com/resource/images/vegetables/potato-64.png
2024-05-07,TamilNadu,Raw Banana,7,8 - 9,8 - 12,1kg,https://vegetablemarketprice.com/resource/images/vegetables/plantain-64.png
2024-05-07,TamilNadu,Amaranth Leaves,11,13 - 14,13 - 18,1kg,https://vegetablemarketprice.com/resource/images/vegetables/amaranthleaves-64.png
2024-05-07,TamilNadu,Amla,75,86 - 95,90 - 124,1kg,https://vegetablemarketprice.com/resource/images/vegetables/amla-64.png
2024-05-07,TamilNadu,Ash gourd,19,22 - 24,23 - 31,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ashgourd-64.png
2024-05-07,TamilNadu,Baby Corn,60,69 - 76,72 - 99,1kg,https://vegetablemarketprice.com/resource/images/vegetables/babycorn-64.png
2024-05-07,TamilNadu,Banana Flower,17,20 - 22,20 - 28,1kg,https://vegetablemarketprice.com/resource/images/vegetables/bananaflower-64.png
2024-05-07,TamilNadu,Capsicum,45,52 - 57,54 - 74,1kg,https://vegetablemarketprice.com/resource/images/vegetables/capsicum-64.png
2024-05-07,TamilNadu,Bitter Gourd,32,37 - 41,38 - 53,1kg,https://vegetablemarketprice.com/resource/images/vegetables/bittergourd-64.png
